Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55418.1943,16.3645,16.1100,0.2545,5.3769,15.4623,14.1333,1.3290,20.9409,16.8330,1.3215,55418.1943,NA,19.5257,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55434.5588,16.8833,16.6641,0.2192,4.5874,16.7344,14.5188,2.2156,21.4094,17.3035,-0.4685,55434.5588,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55451.4421,16.9522,16.7297,0.2225,4.5370,17.1916,14.8826,2.3090,21.8296,17.0090,-0.4202,55451.4421,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55468.3943,16.0871,15.8633,0.2238,4.8908,16.8760,16.6266,0.2494,21.8864,16.6570,-0.0568,55468.3943,NA,14.6670,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55484.4814,17.8774,17.6260,0.2514,5.8113,16.5407,14.4433,2.0974,22.4563,17.4965,-0.5699,55484.4814,NA,11.2781,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55502.3588,17.1566,16.9555,0.2011,4.5937,17.3941,14.7145,2.6796,22.0754,16.3234,0.3809,55502.3588,NA,10.8228,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55519.5154,16.7331,16.4832,0.2499,4.9357,16.1204,14.4198,1.7006,21.2422,18.4724,0.8332,55519.5154,NA,9.1457,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55536.2485,17.9379,17.7135,0.2244,4.5944,18.3153,17.3223,0.9930,22.9815,15.6455,-1.7393,55536.2485,NA,13.5601,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55554.1864,16.8951,16.6560,0.2391,5.0549,15.5324,14.3701,1.1623,20.6891,18.4854,2.2924,55554.1864,NA,9.2674,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55571.0815,18.8784,18.6165,0.2619,5.6555,16.4457,14.8046,1.6411,22.2794,18.1159,-1.5903,55571.0815,NA,13.7474,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55589.9599,16.9626,16.7476,0.2150,3.4940,17.8543,15.1009,2.7534,21.5169,18.6435,0.7625,55589.9599,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55606.9225,17.6523,17.4382,0.2141,4.6392,18.4345,17.5560,0.8785,23.1978,15.3559,-1.6809,55606.9225,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55624.5748,17.1185,16.8968,0.2217,5.5591,15.2107,14.1203,1.0904,20.9014,22.8847,2.2964,55624.5748,NA,NA,NA
Gw2-64.exe,15904,0x2700ABEFAE0,DXGI,0,512,1,Hardware: Independent Flip,55641.6933,20.8093,20.5976,0.2117,6.7375,19.7940,16.8479,2.9461,26.6676,14.1468,-5.7662,55641.6933,NA,NA,NA
