Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55886.2859,7.9496,7.7601,0.1895,4.5950,7.8066,7.1871,0.6195,12.5688,8.5737,-0.5851,55886.2859,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55894.2355,8.3664,8.1675,0.1989,4.5517,8.5629,7.7145,0.8484,13.1929,7.2528,-0.6241,55894.2355,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55902.6019,7.4697,7.2543,0.2154,4.7482,7.2211,6.9562,0.2649,12.0793,7.5326,1.1136,55902.6019,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55910.0716,7.4218,7.2061,0.2157,4.4996,7.5704,7.1638,0.4066,12.1422,7.0717,-0.0629,55910.0716,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55917.4934,7.1446,6.9275,0.2171,4.6482,7.0800,7.0721,0.0079,11.7921,7.6377,0.3501,55917.4934,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55924.6380,7.8158,7.0363,0.7795,4.5836,7.4973,7.1315,0.3658,12.2852,8.1804,-0.4931,55924.6380,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55932.4538,7.6883,7.4731,0.2152,4.4073,8.1646,7.5091,0.6555,12.6498,7.7396,-0.3646,55932.4538,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55940.1421,7.8237,7.6395,0.1842,4.8836,7.5054,7.1048,0.4006,12.7011,7.9648,-0.0513,55940.1421,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55947.9658,7.9938,7.7911,0.2027,4.8859,7.7830,7.4273,0.3557,12.8422,8.0345,-0.1411,55947.9658,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55955.9596,8.5289,8.3494,0.1795,4.7666,8.0525,7.2587,0.7938,12.8829,7.6745,-0.0407,55955.9596,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,0,1,Hardware Composed: Independent Flip,55964.4885,7.4815,7.2804,0.2011,4.2902,7.5754,7.1083,0.4671,12.0285,10.0444,0.8544,55964.4885,NA,11.8791,NA
