Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,CPUStartTime,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8417.8312,6.6509,6.4442,0.2067,3.6653,5.8838,5.3106,0.5732,9.6192,7.1410,0.5133,8417.8312,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8424.4821,6.5441,6.3337,0.2104,3.0706,6.9707,6.0949,0.8758,10.1093,6.7372,-0.4901,8424.4821,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8431.0262,6.8482,6.6663,0.1819,3.6290,6.5970,5.8511,0.7459,10.3024,6.9464,-0.1931,8431.0262,NA,15.0436,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8437.8744,6.9956,6.8089,0.1867,3.5305,6.8014,5.9485,0.8529,10.4006,6.8635,-0.0982,8437.8744,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8444.8700,6.7011,6.5332,0.1679,3.5517,6.7168,5.9858,0.7310,10.2685,6.5809,0.1321,8444.8700,NA,10.8541,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8451.5711,6.2523,6.0259,0.2264,3.5674,6.5071,5.5665,0.9406,10.1483,6.2868,0.1202,8451.5711,NA,11.4429,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8457.8234,6.5659,6.3805,0.1854,3.9573,6.1692,5.5043,0.6649,10.1828,6.6794,-0.0345,8457.8234,NA,11.7293,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8464.3893,6.7782,6.6065,0.1717,3.7186,6.5732,5.8425,0.7307,10.2963,6.3522,-0.1135,8464.3893,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8471.1675,6.3547,6.1527,0.2020,3.5936,6.1361,5.5042,0.6319,9.8703,6.4302,0.4260,8471.1675,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8477.5222,6.5509,6.3202,0.2307,3.5313,6.4145,5.7245,0.6900,9.9458,6.1663,-0.0755,8477.5222,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8484.0731,6.3535,6.1795,0.1740,3.3949,6.1615,5.5457,0.6158,9.5612,6.5873,0.3846,8484.0731,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8490.4266,6.3154,6.1482,0.1672,3.2745,6.5205,5.8178,0.7027,9.7950,6.0685,-0.2338,8490.4266,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8496.7420,6.3244,6.1069,0.2175,3.4796,5.9819,5.3703,0.6116,9.5481,7.2152,0.2469,8496.7420,NA,NA,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8503.0664,6.6209,6.4461,0.1748,3.2371,7.2018,6.1907,1.0111,10.4389,5.8045,-0.8908,8503.0664,NA,9.2149,NA
Gw2-64.exe,23912,0x17985B6EA60,DXGI,0,512,1,Hardware: Independent Flip,8509.6873,6.3325,6.1644,0.1681,3.8180,5.7341,5.2412,0.4929,9.6225,7.0334,0.8164,8509.6873,NA,9.0352,NA
